CUSTOMER_ID;CREATION_DATE;REGIONAL_CODE;ORIGIN
CS00425583;23/05/2001;17;STORE
CS00453358;16/02/2008;39;WEB
CS00751025;04/02/2010;30;WEB
CS00759176;23/07/2004;23;PHONE
CS00770447;24/09/2013;16;WEB
CS00839380;31/05/2008;58;WEB
CS00968892;04/09/2004;32;STORE
CS00993547;09/03/2005;41;WEB
CS01012969;21/05/2009;7;STORE
CS01013170;29/05/2009;7;WEB
CS01018604;15/10/2004;34;WEB
CS01026957;23/03/2001;60;WEB
CS01038026;17/10/2014;13;WEB
CS01040542;10/02/2004;46;WEB
CS01062479;19/05/2005;45;WEB
CS01150834;25/02/2014;25;WEB
CS01200546;22/01/2012;28;WEB
CS01393355;09/02/2004;38;WEB
CS01644632;09/05/2015;25;WEB
CS01693941;29/07/2011;21;WEB
CS02198608;16/01/2016;33;WEB
CS02229099;25/01/2016;13;STORE
CS02350259;08/03/2017;16;WEB
CS02424626;17/04/2015;47;STORE
CS02430261;09/04/2017;29;STORE
CS02728130;13/09/2016;25;STORE
CS03296094;21/03/2017;30;STORE
CS03334535;22/04/2014;7;STORE
CS03511042;12/07/2018;41;WEB
CS03828333;10/10/2017;59;PHONE
CS04150655;30/01/2018;46;STORE
CS04200367;16/02/2017;9;WEB
CS04501155;12/05/2015;13;PHONE
CS04583874;03/06/2017;60;STORE
CS04735525;18/08/2017;42;WEB
CS04843100;13/09/2017;48;WEB
CS04991833;11/11/2015;68;PHONE
CT00311781;04/10/2003;14;WEB
CT00325567;19/07/2009;11;STORE
CT00339152;13/04/2001;36;WEB
CT00339354;21/04/2013;36;WEB
CT00344788;11/02/2012;21;STORE
CT00352939;25/02/2011;3;WEB
CT00353140;16/07/2009;3;WEB
CT00361291;14/06/2004;48;STORE
CT00361493;16/12/2006;48;WEB
CT00366725;27/01/2002;61;STORE
CT00391581;30/03/2007;10;WEB
CT00394298;25/10/2006;13;WEB
CT00413922;03/01/2001;8;WEB
CT00421871;04/04/2005;36;WEB
CT00422073;10/03/2004;36;WEB
CT00435859;26/09/2003;15;WEB
CT00763817;25/10/2010;10;PHONE
CT00772371;18/01/2002;6;WEB
CT00984602;27/01/2004;70;WEB
CT01061887;17/08/2013;33;STORE
CT01078189;15/05/2006;49;WEB
CT01078391;24/01/2005;49;WEB
CT01329063;25/01/2016;10;STORE
CT01397996;13/08/2012;24;STORE
CT01398197;19/05/2003;75;WEB
CT01852950;04/09/2013;50;STORE
CT02233538;10/02/2014;36;WEB
CT02511985;11/07/2015;6;STORE
CT03096452;11/01/2018;25;WEB
CT03408309;02/05/2017;36;WEB
CT03634327;13/09/2013;32;STORE
CT03645397;16/08/2018;57;WEB
CT03840923;22/10/2017;14;STORE
CT03940347;11/12/2016;30;WEB
CT04036853;27/12/2018;11;STORE
CT04061507;27/01/2015;18;WEB
CT04607735;09/07/2017;13;PHONE
CT04651610;01/08/2016;16;PHONE
CU00324573;03/09/2008;1;WEB
CU00343793;06/06/2004;21;WEB
CU00351944;28/03/2006;3;WEB
CU00352146;28/03/2005;3;WEB
CU00360297;22/12/2001;8;WEB
CU00368649;27/03/2006;25;WEB
CU00368851;28/09/2003;25;STORE
CU00390788;24/01/2004;19;WEB
CU00404373;01/06/2003;23;WEB
CU00404575;27/12/2004;30;WEB
CU00407090;28/04/2001;36;WEB
CU00415443;07/04/2010;57;WEB
CU00434663;17/01/2001;50;WEB
CU00815251;13/01/2013;7;PHONE
CU01019332;21/04/2011;34;STORE
CU01019533;21/10/2007;34;WEB
CU01027483;09/02/2005;60;WEB
CU01049622;31/07/2004;9;WEB
CU01049823;28/04/2004;9;WEB
CU01110202;30/03/2003;37;WEB
CU01121473;21/06/2005;58;WEB
CU01830220;28/08/2013;76;WEB
CU01995456;07/11/2013;1;STORE
CU02307112;26/02/2016;21;WEB
CU02312747;27/02/2016;20;STORE
CU02345553;26/03/2014;30;STORE
CU02596427;26/08/2013;42;WEB
CU02646340;15/08/2017;35;STORE
CU03500902;21/07/2016;13;STORE
CU03534110;31/07/2016;36;WEB
CU03909063;27/12/2013;36;WEB
CU04173925;28/02/2014;15;STORE
CU04195661;23/02/2016;2;WEB
CU04499165;17/04/2019;70;WEB
CU04581683;02/06/2017;63;STORE
CU04774895;14/08/2019;23;PHONE
CV00386875;13/06/2003;16;WEB
CV00387076;17/08/2011;19;WEB
CV00395227;16/02/2007;13;PHONE
CV00395429;20/01/2005;13;WEB
CV00403378;20/01/2011;11;WEB
CV00406297;19/11/2002;23;WEB
CV00406498;12/01/2001;23;WEB
CV00430951;04/01/2006;27;PHONE
CV00696015;09/02/2012;12;WEB
CV00800671;02/06/2013;11;WEB
CV00968826;24/05/2003;64;WEB
CV00985531;22/03/2015;69;STORE
CV00993481;01/12/2012;41;STORE
CV01007267;03/10/2013;36;WEB
CV01026891;09/02/2003;4;WEB
CV01040476;07/12/2001;46;WEB
CV01051545;11/11/2015;30;STORE
CV01057181;27/11/2001;40;WEB
CV01109408;15/02/2004;13;WEB
CV01123396;03/01/2011;72;WEB
CV01393289;10/11/2004;38;WEB
CV01393491;10/04/2006;38;STORE
CV01569998;24/04/2014;1;STORE
CV02264556;04/03/2012;6;STORE
CV02306117;16/02/2017;66;STORE
CV02573494;24/08/2012;15;STORE
CV02601067;08/08/2016;61;STORE
CV03207673;09/03/2014;44;STORE
CV03436408;14/06/2013;21;WEB
CV03455830;24/06/2014;44;WEB
CV03555053;31/07/2017;33;STORE
CV03957578;11/12/2017;35;PHONE
CV04065355;03/02/2014;12;STORE
CV04473314;11/05/2014;17;STORE
CV04735459;06/08/2019;34;WEB
CV04939338;19/10/2015;3;STORE
CV04952923;06/10/2018;19;WEB
CW00339288;10/03/2004;36;WEB
CW00344521;03/02/2001;21;WEB
CW00353075;04/02/2007;3;STORE
CW00385880;10/03/2006;20;WEB
CW00386082;17/12/2003;20;STORE
CW00394434;01/05/2005;13;WEB
CW00405302;19/02/2002;42;WEB
CW00405504;07/06/2005;42;WEB
CW00421806;01/02/2002;36;WEB
CW00435592;28/02/2010;5;WEB
CW00438309;20/12/2009;50;WEB
CW00441026;24/07/2010;47;WEB
CW00441228;14/01/2002;47;WEB
CW00763751;10/09/2014;10;WEB
CW00763953;23/09/2013;10;WEB
CW00863175;31/10/2007;43;WEB
CW00904535;03/08/2014;30;WEB
CW00984537;02/03/2001;70;WEB
CW00992688;21/02/2007;41;WEB
CW01067054;28/01/2003;59;WEB
CW01968611;05/10/2015;1;WEB
CW02051531;20/11/2016;48;STORE
CW02288417;03/03/2014;50;WEB
CW02360470;18/03/2016;58;STORE
CW02989013;02/01/2015;19;WEB
CW03297750;24/03/2017;17;PHONE
CW03314254;21/03/2018;42;STORE
CW03893488;09/12/2015;36;WEB
CW04020082;17/01/2015;60;PHONE
CW04287460;26/02/2019;30;PHONE
CW04312316;05/04/2014;52;PHONE
CW04588247;17/06/2015;30;PHONE
CW04632324;02/08/2015;78;WEB
CW04794843;19/09/2014;2;WEB
CW04872330;08/09/2019;7;STORE
CX00296934;10/06/2004;6;WEB
CX00324305;03/11/2006;1;WEB
CX00352080;27/03/2005;3;WEB
CX00360432;19/05/2005;48;WEB
CX00429365;12/02/2002;27;WEB
CX00434597;25/04/2011;50;WEB
CX00784895;13/03/2012;1;WEB
CX01008196;16/10/2005;52;WEB
CX01027618;03/10/2001;60;WEB
CX01038688;24/10/2014;31;WEB
CX01049757;19/02/2008;9;WEB
CX01110136;01/05/2004;37;WEB
CX01325286;11/02/2013;21;STORE
CX01391703;14/03/2011;7;WEB
CX01396935;10/02/2004;24;WEB
CX01568009;30/04/2013;20;WEB
CX01686452;04/07/2014;6;STORE
CX02353839;28/03/2014;60;STORE
CX02356758;18/03/2016;19;WEB
CX02480836;09/05/2016;56;STORE
CX02684715;05/09/2015;50;STORE
CX02811712;05/10/2017;41;WEB
CX02968596;13/12/2016;7;STORE
CX03136953;24/01/2018;11;STORE
CX03183746;19/02/2016;28;WEB
CX03203168;17/02/2017;61;PHONE
CX04181808;12/02/2017;6;STORE
CX04190161;22/02/2016;30;WEB
CX04377738;31/03/2017;29;STORE
CX04397160;30/03/2018;18;STORE
CX04482394;14/04/2019;25;WEB
CX04791131;18/08/2019;53;PHONE
CX04857347;22/09/2016;3;PHONE
CX04940267;13/10/2016;3;STORE
CY00345651;29/12/2007;21;WEB
CY00395363;07/02/2009;13;WEB
CY00403514;25/07/2010;30;WEB
CY00406231;02/04/2005;23;WEB
CY00417099;10/08/2012;54;STORE
CY00422735;17/04/2012;11;WEB
CY00425452;22/07/2011;17;WEB
CY00753812;06/03/2010;47;STORE
CY00770114;08/01/2010;3;WEB
CY00811474;01/10/2004;41;STORE
CY00825462;09/12/2006;71;WEB
CY00905464;28/10/2005;58;WEB
CY00932835;15/08/2014;11;WEB
CY00968559;21/03/2003;57;WEB
CY01026422;05/09/2002;4;WEB
CY01040410;25/02/2012;46;WEB
CY01053995;10/03/2004;66;WEB
CY01054197;27/09/2001;53;WEB
CY01067782;30/12/2005;58;WEB
CY01101192;10/10/2005;81;WEB
CY01109141;10/03/2003;28;WEB
CY01271862;26/01/2014;47;WEB
CY01393224;29/01/2011;38;WEB
CY01393425;08/04/2007;38;WEB
CY01539643;01/05/2011;25;STORE
CY01655369;03/06/2012;64;STORE
CY01820605;20/08/2014;57;WEB
CY02220414;10/02/2013;19;STORE
CY02377499;15/04/2012;31;STORE
CY02625858;22/08/2015;25;WEB
CY03207809;13/02/2018;22;STORE
CY03943928;03/12/2018;11;STORE
CY04048584;30/12/2018;11;PHONE
CY04089944;28/01/2016;30;PHONE
CY04214224;02/03/2015;27;PHONE
CY04304892;15/03/2017;30;WEB
CY04404115;25/04/2014;45;WEB
CY04591692;20/06/2016;14;PHONE
CY04594409;13/06/2019;36;PHONE
CY04610912;18/07/2016;23;PHONE
CY04644322;28/07/2016;1;PHONE
CY04961412;02/10/2019;41;PHONE
CY04980431;25/10/2017;70;PHONE
CZ00297863;13/12/2003;6;WEB
CZ00325234;10/02/2002;1;WEB
CZ00336505;14/01/2003;6;WEB
CZ00339021;21/04/2004;36;WEB
CZ00344656;17/10/2006;2;STORE
CZ00353009;03/10/2010;3;WEB
CZ00361160;05/08/2005;48;WEB
CZ00385814;13/09/2004;20;WEB
CZ00391651;28/02/2005;10;WEB
CZ00394368;05/04/2005;13;WEB
CZ00402318;02/04/2005;30;WEB
CZ00405438;26/12/2005;23;WEB
CZ00435526;03/11/2006;42;WEB
CZ00750100;03/11/2010;27;WEB
CZ00796894;02/06/2011;48;WEB
CZ00992420;12/05/2004;41;WEB
CZ01000974;09/10/2012;3;STORE
CZ01050283;18/05/2011;9;STORE
CZ01053403;03/02/2009;71;WEB
CZ01717671;20/07/2014;3;STORE
CZ01990684;04/11/2013;50;STORE
CZ02131467;03/01/2014;13;STORE
CZ02208349;12/01/2017;3;STORE
CZ02669141;21/08/2017;25;STORE
CZ03179241;11/02/2017;15;WEB
CZ03259042;05/04/2013;41;STORE
CZ03692059;08/09/2016;24;WEB
CZ04069728;03/02/2014;13;STORE
CZ04417108;14/04/2016;17;WEB
CZ04505462;19/05/2014;5;WEB
CZ04507978;06/05/2016;19;PHONE
CZ04568961;31/05/2016;40;PHONE
CZ04646044;05/08/2015;12;PHONE
CZ04662346;16/07/2019;1;PHONE
CZ04687202;05/08/2017;23;STORE
CZ04941196;26/10/2014;44;WEB
DA00297258;01/02/2004;6;WEB
DA00316680;03/02/2009;11;WEB
DA00324831;28/03/2005;1;STORE
DA00338819;17/01/2004;36;WEB
DA00344052;30/03/2002;21;WEB
DA00352404;15/08/2005;3;WEB
DA00360555;26/09/2003;19;WEB
DA00402116;19/04/2002;30;WEB
DA00404833;28/10/2004;23;WEB
DA00435123;27/01/2012;50;WEB
DA00793774;16/01/2009;28;WEB
DA00846203;08/04/2014;1;WEB
DA00992219;16/08/2004;4;WEB
DA01019590;03/09/2006;15;WEB
DA01050082;04/04/2004;9;STORE
DA01052799;07/04/2005;53;WEB
DA01053000;18/09/2004;53;WEB
DA01066787;15/12/2005;59;WEB
DA01110662;14/10/2014;37;STORE
DA01121731;08/06/2011;58;WEB
DA01394543;12/02/2016;36;PHONE
DA01400178;12/03/2012;5;WEB
DA01499401;09/04/2013;47;STORE
DA01703481;28/07/2012;3;STORE
DA02480959;22/05/2014;47;STORE
DA02500583;03/07/2014;56;PHONE
DA02569515;05/08/2015;11;STORE
DA02605038;15/08/2015;17;STORE
DA03203694;17/02/2017;45;STORE
DA03211845;11/03/2014;36;WEB
DA03264274;12/03/2017;30;PHONE
DA03763104;05/10/2015;36;PHONE
DA04157680;02/02/2018;43;STORE
DA04187768;03/03/2014;26;WEB
DA04587577;23/06/2014;5;STORE
DA04598646;20/06/2019;11;WEB
DA04604080;13/07/2016;16;STORE
DA05028745;20/11/2018;50;WEB
DB00312767;19/04/2001;11;WEB
DB00395486;28/05/2011;13;PHONE
DB00404040;20/12/2002;36;WEB
DB00406556;30/01/2004;23;WEB
DB00414908;20/03/2001;54;WEB
DB00434330;16/02/2004;57;WEB
DB00845007;22/01/2002;34;WEB
DB00952582;23/09/2010;30;WEB
DB00969287;17/01/2007;32;WEB
DB00994143;25/03/2001;41;WEB
DB01040735;15/04/2018;46;STORE
DB01040936;20/05/2001;49;PHONE
DB01049289;18/03/2001;7;WEB
DB01068308;15/10/2005;56;WEB
DB01068509;30/01/2011;56;WEB
DB01151027;23/11/2014;25;WEB
DB01184034;09/01/2013;23;STORE
DB01393750;03/07/2004;67;WEB
DB01393951;12/04/2009;67;STORE
DB01451613;14/03/2015;13;STORE
DB01757633;13/08/2013;11;STORE
DB02110648;21/12/2014;40;STORE
DB02629101;23/08/2015;45;WEB
DB03166774;04/03/2013;17;WEB
DB03492015;10/07/2017;33;STORE
DB03671239;22/09/2013;21;WEB
DB04087753;28/01/2016;3;STORE
DB04098822;13/01/2019;45;WEB
DB04319406;31/03/2015;49;PHONE
DB04330476;07/04/2014;3;STORE
DB04423861;03/04/2018;30;WEB
DB04575513;03/06/2016;1;PHONE
DB04641930;10/07/2019;39;PHONE
DB04799217;19/09/2014;82;STORE
DB04956101;01/10/2019;70;STORE
DC00339345;22/03/2002;36;WEB
DC00353132;15/06/2001;3;STORE
DC00361484;14/06/2009;48;WEB
DC00402844;06/12/2005;30;WEB
DC00403045;22/10/2002;30;WEB
DC00405561;13/03/2003;42;WEB
DC00413913;16/10/2001;8;WEB
DC00422266;04/02/2006;30;WEB
DC00425184;22/08/2004;47;WEB
DC00430417;03/03/2009;47;PHONE
DC00455474;31/07/2007;39;STORE
DC00750223;22/04/2010;47;WEB
DC00772362;16/12/2014;21;WEB
DC00786149;23/03/2013;30;WEB
DC00984795;05/12/2005;70;STORE
DC01053526;02/09/2004;71;WEB
DC01053728;09/09/2004;71;WEB
DC01061879;06/02/2001;33;WEB
DC01062080;16/09/2014;33;WEB
DC01067514;08/05/2012;59;WEB
DC01078382;30/12/2004;49;WEB
DC01108874;06/01/2005;28;WEB
DC01398390;27/09/2015;64;WEB
DC01903057;04/09/2016;3;STORE
DC02032569;13/11/2016;70;STORE
DC02264223;03/03/2012;66;STORE
DC02357810;25/03/2015;30;WEB
DC02498392;29/05/2016;3;WEB
DC03212573;26/02/2016;47;STORE
DC03248297;04/03/2017;47;STORE
DC03422087;21/05/2015;47;WEB
DC03548883;23/07/2018;19;STORE
DC03557235;13/08/2015;13;WEB
DC03689465;04/09/2016;1;STORE
DC03827531;04/11/2013;48;PHONE
DC03871608;15/11/2018;60;PHONE
DC04486566;09/05/2015;21;PHONE
DC04668508;05/08/2016;68;PHONE
DC04781517;09/09/2015;38;WEB
DC04825795;26/09/2014;62;STORE
DC04869871;26/09/2016;16;PHONE
DC04955307;18/10/2016;68;PHONE
DC05032592;14/11/2019;41;PHONE
DD00297394;08/08/2008;6;WEB
DD00324967;05/01/2001;1;WEB
DD00338552;26/03/2001;36;STORE
DD00344188;25/03/2008;21;STORE
DD00352339;26/01/2005;20;WEB
DD00352540;29/12/2001;3;WEB
DD00360490;28/09/2011;12;WEB
DD00368842;11/05/2005;25;WEB
DD00401849;14/05/2001;30;WEB
DD00404566;12/12/2002;30;WEB
DD00421473;15/02/2001;30;WEB
DD00429422;07/05/2003;27;WEB
DD00440693;25/04/2005;47;WEB
DD00454480;04/02/2005;61;WEB
DD01019525;10/07/2004;34;WEB
DD01027877;23/04/2001;4;WEB
DD01049815;14/11/2006;9;WEB
DD01110798;27/07/2011;37;WEB
DD01397194;04/01/2004;24;WEB
DD01433321;01/03/2016;21;WEB
DD01728070;25/07/2014;10;STORE
DD01990014;26/10/2014;48;STORE
DD02464592;14/05/2014;48;WEB
DD02610406;12/08/2016;23;STORE
DD03539737;10/08/2015;57;STORE
DD03622456;15/08/2017;17;PHONE
DD03633526;20/08/2017;21;WEB
DD03834688;11/11/2013;3;STORE
DD03876047;10/12/2014;47;STORE
DD04102267;10/01/2019;33;PHONE
DD04237415;19/02/2018;36;STORE
DD04317417;23/03/2016;52;PHONE
DD04766937;31/08/2016;10;WEB
DD04978967;17/10/2018;36;PHONE
DD05020327;07/12/2015;18;STORE
DE00312903;13/04/2003;11;WEB
DE00318135;15/03/2010;11;WEB
DE00326689;05/05/2010;1;WEB
DE00351545;08/10/2004;20;WEB
DE00354262;23/02/2012;20;WEB
DE00362615;12/08/2012;12;PHONE
DE00387068;10/07/2004;19;PHONE
DE00395420;18/01/2009;13;WEB
DE00403974;07/02/2006;30;WEB
DE00406691;22/03/2003;23;WEB
DE00414641;21/04/2014;57;WEB
DE00434264;24/04/2003;50;WEB
DE00751354;10/04/2015;42;STORE
DE00759303;27/12/2005;23;WEB
DE00969019;09/01/2005;32;WEB
DE00969221;23/11/2004;32;WEB
DE00993875;18/09/2013;41;STORE
DE01013297;19/05/2007;7;WEB
DE01018530;12/02/2002;22;WEB
DE01018731;11/04/2005;34;WEB
DE01027084;12/01/2008;60;WEB
DE01040669;29/08/2004;46;WEB
DE01049021;29/12/2002;7;WEB
DE01057172;31/08/2002;40;STORE
DE01062606;01/08/2010;45;WEB
DE01068443;13/04/2005;56;WEB
DE01101249;29/11/2008;81;STORE
DE01109601;03/02/2003;13;WEB
DE01242032;08/02/2004;24;WEB
DE01258536;11/01/2016;3;STORE
DE01346890;25/02/2012;54;STORE
DE01393482;01/04/2005;38;WEB
DE01393684;10/12/2001;38;WEB
DE02204169;04/02/2013;36;STORE
DE02220874;05/02/2014;16;STORE
DE02303391;06/03/2014;42;STORE
DE02510189;03/07/2016;13;STORE
DE02557184;19/07/2017;47;WEB
DE02595826;26/08/2013;59;STORE
DE02979131;31/12/2014;36;WEB
DE03127864;28/01/2017;19;PHONE
DE03351165;16/04/2016;49;WEB
DE03610593;20/08/2016;16;WEB
DE04065346;03/02/2014;48;STORE
DE04092919;10/02/2014;4;PHONE
DE04115058;16/02/2014;16;PHONE
DE04219916;13/02/2018;26;STORE
DE04230986;10/03/2015;56;STORE
DE04233703;13/02/2019;62;PHONE
DE04255842;22/03/2014;10;STORE
DE04476426;06/05/2015;65;STORE
DE04545157;02/05/2019;35;PHONE
DE04561660;15/05/2018;1;PHONE
DE04727098;29/08/2015;36;PHONE
DE04735652;31/08/2015;30;WEB
DE04912160;12/10/2015;26;PHONE
DE04944965;27/10/2014;68;PHONE
DF00336563;16/05/2010;11;WEB
DF00339481;08/10/2004;21;WEB
DF00353066;16/02/2003;3;WEB
DF00353268;13/12/2005;3;WEB
DF00361419;26/03/2006;48;WEB
DF00361620;04/03/2001;48;WEB
DF00386275;19/01/2010;19;WEB
DF00386476;06/04/2010;19;WEB
DF00394426;10/05/2009;13;WEB
DF00405495;10/10/2003;23;WEB
DF00413848;15/06/2001;8;WEB
DF00430351;28/04/2011;47;WEB
DF00441421;02/12/2007;47;STORE
DF00750158;12/12/2009;31;STORE
DF00937936;25/08/2013;36;WEB
DF00984528;18/04/2010;70;STORE
DF00993082;26/05/2004;41;WEB
DF01031322;11/10/2014;30;WEB
DF01050744;13/10/2003;26;WEB
DF01053461;11/08/2014;71;WEB
DF01053662;31/01/2009;71;WEB
DF01061813;15/05/2009;4;WEB
DF01100254;29/10/2008;35;WEB
DF01108808;04/07/2005;28;WEB
DF01210748;31/01/2011;34;STORE
DF01334826;26/01/2016;36;STORE
DF01392891;30/03/2005;75;WEB
DF01398123;11/04/2005;76;WEB
DF01533473;01/05/2011;13;STORE
DF01756774;27/08/2011;13;WEB
DF02123374;07/01/2013;30;STORE
DF02269390;02/02/2017;62;WEB
DF03193085;21/02/2016;56;WEB
DF03397367;12/05/2015;41;STORE
DF03788823;09/10/2015;4;PHONE
DF03824749;08/10/2017;49;PHONE
DF03871542;16/12/2013;52;PHONE
DF03948626;23/12/2015;36;WEB
DF04072906;09/01/2018;30;STORE
DF04268634;10/03/2016;22;STORE
DF04345919;24/03/2017;18;PHONE
DF04610579;31/07/2014;47;WEB
DF04853302;04/10/2014;62;PHONE
DG00272472;23/08/2004;12;WEB
DG00324498;08/08/2001;1;WEB
DG00335568;05/01/2010;14;WEB
DG00338285;13/01/2002;36;WEB
DG00344122;22/08/2002;21;WEB
DG00352071;13/04/2005;3;WEB
DG00360424;02/11/2001;48;WEB
DG00429356;24/08/2012;27;WEB
DG00765666;04/04/2012;8;PHONE
DG00840234;16/01/2004;56;WEB
DG00845870;03/11/2007;15;WEB
DG00983735;18/01/2004;65;WEB
DG01008389;06/04/2014;52;STORE
DG01019459;24/01/2003;34;WEB
DG01019660;24/02/2005;15;WEB
DG01038679;24/10/2014;39;WEB
DG01049749;16/09/2003;9;STORE
DG01049950;08/02/2011;9;STORE
DG01110530;26/02/2001;37;WEB
DG01121398;10/08/2007;18;WEB
DG01121600;08/02/2005;18;WEB
DG01295189;11/02/2012;43;PHONE
DG01739275;30/07/2014;68;STORE
DG01915783;02/10/2012;18;WEB
DG02020439;10/11/2016;48;STORE
DG02577535;26/07/2017;24;WEB
DG02657537;05/09/2014;42;WEB
DG02935984;17/12/2014;36;STORE
DG03026854;12/01/2015;26;PHONE
DG03136944;30/01/2017;3;WEB
DG03887252;15/12/2014;4;STORE
DG03903554;07/12/2016;17;WEB
DG04060841;02/02/2014;41;PHONE
DG04215210;13/02/2018;12;WEB
DG04270557;21/02/2019;64;STORE
DG04377729;25/03/2018;1;WEB
DG04397151;18/04/2015;37;WEB
DG04488021;15/04/2019;59;WEB
DG04656378;27/07/2017;6;PHONE
DG04739298;18/08/2017;3;PHONE
DH00312636;05/10/2002;11;WEB
DH00367983;31/01/2005;25;WEB
DH00387002;30/03/2009;16;WEB
DH00395556;29/03/2005;13;WEB
DH00406626;29/07/2005;42;STORE
DH00414575;12/02/2001;54;STORE
DH00422928;22/04/2013;36;WEB
DH00433997;02/01/2001;12;WEB
DH00665449;09/09/2014;1;WEB
DH00751087;23/11/2014;36;WEB
DH00968954;07/07/2002;32;WEB
DH00993608;16/12/2010;41;STORE
DH01018464;29/07/2005;22;WEB
DH01040603;18/01/2003;46;WEB
DH01057308;12/05/2002;51;WEB
DH01068176;24/09/2003;56;WEB
DH01068378;21/02/2007;56;WEB
DH01109737;09/01/2005;13;WEB
DH01393417;08/02/2003;38;WEB
DH01754784;01/08/2015;3;STORE
DH01988953;14/11/2011;13;STORE
DH02220808;11/02/2013;35;STORE
DH02399831;20/04/2013;60;PHONE
DH02554401;31/07/2015;22;STORE
DH02647988;15/08/2017;48;WEB
DH03403730;30/04/2017;13;STORE
DH03425668;12/05/2017;17;WEB
DH03549746;24/08/2013;64;WEB
DH03615760;21/08/2016;75;WEB
DH03665674;27/08/2017;24;STORE
DH03830910;08/11/2013;49;PHONE
DH03842181;23/10/2017;10;PHONE
DH03952473;05/01/2014;6;WEB
DH04051696;06/01/2018;32;STORE
DH04164705;22/02/2015;35;STORE
DH04208580;06/02/2019;42;WEB
DH04288582;04/03/2018;11;WEB
DH04302368;15/03/2017;47;PHONE
DH04321992;11/03/2018;65;PHONE
DH04324507;18/03/2017;17;STORE
DH04357716;26/03/2017;42;STORE
DH04437516;20/04/2016;27;WEB
DH04470523;10/04/2019;20;STORE
DH04572866;27/05/2017;25;STORE
DH04591885;03/07/2014;6;PHONE
DH04718680;01/08/2019;47;WEB
DH04878684;05/10/2015;58;STORE
DH04892672;13/10/2014;42;PHONE
DI00297854;10/06/2001;6;WEB
DI00325427;18/02/2001;1;WEB
DI00339214;22/01/2002;36;WEB
DI00339415;07/03/2003;36;WEB
DI00353202;17/01/2011;3;WEB
DI00361554;20/02/2003;48;WEB
DI00386007;24/08/2001;20;WEB
DI00405429;05/03/2003;23;WEB
DI00405631;01/11/2001;42;WEB
DI00419216;16/09/2009;54;WEB
DI00421933;06/12/2006;36;STORE
DI00435719;28/09/2009;44;WEB
DI00435921;15/04/2004;15;WEB
DI00540577;08/02/2009;8;STORE
DI00813389;30/09/2007;41;STORE
DI00890674;13/08/2013;52;WEB
DI00984462;03/08/2006;70;WEB
DI00984664;15/04/2001;70;WEB
DI01053395;24/10/2002;71;WEB
DI01061747;19/01/2008;33;STORE
DI01067181;22/03/2002;59;WEB
DI01078452;18/02/2004;49;WEB
DI01108742;09/09/2005;28;WEB
DI01185624;09/01/2013;20;STORE
DI01337276;13/02/2013;70;STORE
DI01398057;31/08/2012;24;WEB
DI01398259;07/06/2005;75;WEB
DI01723298;05/08/2012;19;STORE
DI02156516;26/01/2012;57;STORE
DI02214178;16/02/2012;11;STORE
DI03151861;28/01/2018;4;STORE
DI03270506;19/03/2016;70;STORE
DI03926421;05/12/2017;46;STORE
DI04111281;21/01/2018;42;STORE
DI04202352;02/03/2015;37;WEB
DI04406433;12/04/2016;30;STORE
DI04594010;07/07/2014;1;PHONE
DI04646237;23/07/2017;23;STORE
DI04745460;07/08/2019;26;STORE
DI04748177;14/08/2018;50;STORE
DI04861186;11/09/2018;56;STORE
DI04933037;23/10/2014;20;STORE
DJ00291627;20/01/2008;44;WEB
DJ00324433;26/02/2005;1;WEB
DJ00324634;20/08/2002;1;STORE
DJ00338219;23/07/2010;36;STORE
DJ00338421;22/11/2004;36;WEB
DJ00344056;07/04/2005;21;WEB
DJ00360560;16/03/2002;19;WEB
DJ00390850;25/09/2004;19;STORE
DJ00396082;04/10/2004;13;WEB
DJ00401919;10/05/2003;30;WEB
DJ00404435;20/04/2002;23;WEB
DJ00404636;16/09/2005;23;WEB
DJ00429492;17/04/2013;27;WEB
DJ00434725;12/05/2003;50;WEB
DJ00434926;15/08/2005;50;WEB
DJ00440562;20/04/2001;47;WEB
DJ00454348;19/09/2004;61;WEB
DJ00740946;28/03/2010;42;WEB
DJ00853955;23/02/2014;60;WEB
DJ00966964;21/09/2012;11;WEB
DJ01008324;27/06/2004;52;WEB
DJ01019393;19/01/2001;34;WEB
DJ01019595;20/01/2003;15;WEB
DJ01027544;13/06/2003;60;WEB
DJ01027746;30/01/2010;4;WEB
DJ01049683;29/01/2012;9;WEB
DJ01110465;03/02/2005;37;WEB
DJ01121534;06/12/2005;58;WEB
DJ01521141;15/04/2013;13;WEB
DJ01835715;10/08/2016;15;STORE
DJ02486398;20/05/2015;41;STORE
DJ02527556;05/07/2017;42;STORE
DJ02560563;08/08/2014;50;WEB
DJ02605042;03/09/2012;17;WEB
DJ02822708;10/11/2012;6;STORE
DJ03443100;20/05/2018;22;PHONE
DJ03545040;28/07/2017;13;PHONE
DJ03837273;02/11/2015;39;WEB
DJ04474169;11/05/2014;46;STORE
DJ04477088;06/05/2015;23;PHONE
DJ04694955;12/08/2016;48;PHONE
DJ04810882;21/09/2014;13;PHONE
DJ04824467;07/09/2017;16;STORE
DJ04954181;31/10/2014;79;STORE
DK00312771;03/05/2004;11;WEB
DK00318205;20/04/2008;11;WEB
DK00395289;01/01/2003;13;WEB
DK00395490;08/12/2010;13;WEB
